Index,ID,Name,URL,Star_count,OpenIssues_count,Fork_count,created_time,Pushed_time,Update_time,Duration(>180)
558,8686855,intro.js,https://github.com/usablica/intro.js,19747,18,2494,2013-03-10T15:12:45Z,2020-12-16T10:09:22Z,2020-12-17T01:48:54Z,YES
559,3122202,RxJS,https://github.com/Reactive-Extensions/RxJS,19717,288,2232,2012-01-07T00:31:41Z,2018-04-18T20:17:39Z,2020-12-16T18:02:37Z,YES
560,23141830,normalizr,https://github.com/paularmstrong/normalizr,19692,24,806,2014-08-20T08:41:38Z,2020-12-12T23:39:31Z,2020-12-16T20:59:24Z,YES
561,74697963,Hero,https://github.com/HeroTransitions/Hero,19684,195,1593,2016-11-24T18:49:37Z,2020-12-09T20:19:15Z,2020-12-16T18:19:51Z,YES
563,12574344,cobra,https://github.com/spf13/cobra,19680,281,1662,2013-09-03T20:40:26Z,2020-12-13T15:36:59Z,2020-12-17T02:02:17Z,YES
564,301742,tornado,https://github.com/tornadoweb/tornado,19674,213,5285,2009-09-09T04:55:16Z,2020-12-12T18:34:52Z,2020-12-16T17:35:19Z,YES
565,125596489,docz,https://github.com/doczjs/docz,19657,54,1203,2018-03-17T04:24:10Z,2020-11-19T15:31:42Z,2020-12-16T23:14:43Z,YES
566,137724480,graphql-engine,https://github.com/hasura/graphql-engine,19654,1362,1724,2018-06-18T07:57:36Z,2020-12-16T14:52:22Z,2020-12-17T01:39:22Z,YES
567,39840932,googletest,https://github.com/google/googletest,19650,154,6964,2015-07-28T15:07:53Z,2020-12-16T15:56:37Z,2020-12-16T22:21:11Z,YES
569,50709152,iris,https://github.com/kataras/iris,19623,15,2151,2016-01-30T04:36:48Z,2020-12-09T05:37:16Z,2020-12-17T02:00:31Z,YES
571,33884891,airflow,https://github.com/apache/airflow,19608,918,7628,2015-04-13T18:04:58Z,2020-12-17T00:54:43Z,2020-12-16T23:56:04Z,YES
572,8900723,ngrok,https://github.com/inconshreveable/ngrok,19606,270,3463,2013-03-20T09:37:43Z,2020-06-12T08:32:55Z,2020-12-16T19:53:16Z,YES
573,17372733,OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,19587,500,7031,2014-03-03T16:53:36Z,2020-12-09T21:02:49Z,2020-12-16T21:50:11Z,YES
574,137078487,vue-next,https://github.com/vuejs/vue-next,19578,177,3228,2018-06-12T13:49:36Z,2020-12-17T01:18:40Z,2020-12-17T01:54:02Z,YES
576,32665718,upterm,https://github.com/railsware/upterm,19555,220,653,2015-03-22T07:00:24Z,2019-05-20T17:42:14Z,2020-12-16T11:58:19Z,YES
577,16563587,cockroach,https://github.com/cockroachdb/cockroach,19544,3940,2439,2014-02-06T00:18:47Z,2020-12-17T01:36:33Z,2020-12-17T01:36:29Z,YES
578,37448451,mattermost-server,https://github.com/mattermost/mattermost-server,19541,648,4698,2015-06-15T06:50:02Z,2020-12-17T00:45:43Z,2020-12-17T01:45:23Z,YES
579,89247811,openpose,https://github.com/CMU-Perceptual-Computing-Lab/openpose,19538,47,5925,2017-04-24T14:06:31Z,2020-12-16T04:46:06Z,2020-12-16T22:50:18Z,YES
581,18666758,darknet,https://github.com/pjreddie/darknet,19525,1783,15328,2014-04-11T07:59:16Z,2020-12-15T04:10:23Z,2020-12-16T18:44:31Z,YES
582,31492490,NativeScript,https://github.com/NativeScript/NativeScript,19503,847,1439,2015-03-01T09:47:08Z,2020-12-16T09:19:17Z,2020-12-17T01:32:02Z,YES
585,1431547,django-rest-framework,https://github.com/encode/django-rest-framework,19487,334,5451,2011-03-02T17:13:56Z,2020-12-12T22:20:08Z,2020-12-17T01:35:23Z,YES
587,79162682,joplin,https://github.com/laurent22/joplin,19431,197,2006,2017-01-16T21:49:41Z,2020-12-16T19:54:18Z,2020-12-17T02:02:25Z,YES
588,12670444,bluebird,https://github.com/petkaantonov/bluebird,19430,108,2353,2013-09-07T19:39:57Z,2020-09-12T10:18:40Z,2020-12-16T16:39:48Z,YES
590,33569135,RxSwift,https://github.com/ReactiveX/RxSwift,19415,8,3504,2015-04-07T21:25:17Z,2020-12-16T19:55:45Z,2020-12-16T19:58:36Z,YES
591,22657662,docker-cheat-sheet,https://github.com/wsargent/docker-cheat-sheet,19405,7,3851,2014-08-05T20:04:20Z,2020-11-10T18:14:46Z,2020-12-16T19:38:27Z,YES
592,52113921,draft-js,https://github.com/facebook/draft-js,19398,762,2237,2016-02-19T20:18:26Z,2020-12-16T05:56:33Z,2020-12-16T23:42:27Z,YES
593,45055693,etcher,https://github.com/balena-io/etcher,19378,259,1310,2015-10-27T16:53:23Z,2020-12-16T14:52:50Z,2020-12-17T01:18:59Z,YES
594,35640229,rollup,https://github.com/rollup/rollup,19372,273,951,2015-05-14T22:26:28Z,2020-12-15T06:19:49Z,2020-12-16T21:14:26Z,YES
595,2206953,commander.js,https://github.com/tj/commander.js,19364,23,1339,2011-08-14T21:33:58Z,2020-12-14T08:00:33Z,2020-12-17T01:37:49Z,YES
598,7613257,selenium,https://github.com/SeleniumHQ/selenium,19330,348,6081,2013-01-14T21:40:56Z,2020-12-16T19:57:09Z,2020-12-17T00:33:46Z,YES
599,20270252,feather,https://github.com/feathericons/feather,19318,399,865,2014-05-28T19:49:55Z,2020-12-15T05:28:53Z,2020-12-17T01:24:07Z,YES
600,61412022,slate,https://github.com/ianstormtaylor/slate,19281,425,2097,2016-06-18T01:52:42Z,2020-12-15T22:08:20Z,2020-12-16T23:42:26Z,YES
602,45942274,enzyme,https://github.com/enzymejs/enzyme,19271,276,2074,2015-11-10T21:45:38Z,2020-12-11T23:55:13Z,2020-12-17T00:58:56Z,YES
603,23095954,RxAndroid,https://github.com/ReactiveX/RxAndroid,19244,0,2983,2014-08-19T03:46:38Z,2020-09-30T18:52:56Z,2020-12-17T00:45:15Z,YES
606,37246537,react-motion,https://github.com/chenglou/react-motion,19190,179,1035,2015-06-11T07:38:23Z,2020-12-11T04:37:46Z,2020-12-17T01:43:27Z,YES
608,34864402,incubator-mxnet,https://github.com/apache/incubator-mxnet,19174,1810,6795,2015-04-30T16:21:15Z,2020-12-17T01:48:15Z,2020-12-16T18:31:31Z,YES
609,15315789,Wox,https://github.com/Wox-launcher/Wox,19154,512,2068,2013-12-19T15:49:32Z,2020-11-10T13:07:48Z,2020-12-16T19:59:31Z,YES
611,80149262,react-navigation,https://github.com/react-navigation/react-navigation,19131,274,4106,2017-01-26T19:51:40Z,2020-12-15T13:58:45Z,2020-12-16T13:37:38Z,YES
613,8768406,autoprefixer,https://github.com/postcss/autoprefixer,19104,30,1164,2013-03-14T05:04:51Z,2020-12-10T18:29:23Z,2020-12-16T21:14:24Z,YES
615,107595270,Mask_RCNN,https://github.com/matterport/Mask_RCNN,19045,1594,9059,2017-10-19T20:28:34Z,2020-11-22T06:26:56Z,2020-12-17T01:37:02Z,YES
617,2055965,swagger-ui,https://github.com/swagger-api/swagger-ui,19027,570,7660,2011-07-15T22:56:39Z,2020-12-16T05:06:00Z,2020-12-16T18:16:02Z,YES
620,24297122,awesome-docker,https://github.com/veggiemonk/awesome-docker,18987,1,2275,2014-09-21T17:01:48Z,2020-12-16T21:30:42Z,2020-12-16T22:34:29Z,YES
622,124257233,react-spring,https://github.com/pmndrs/react-spring,18976,150,804,2018-03-07T15:39:32Z,2020-12-11T03:53:37Z,2020-12-17T01:58:00Z,YES
623,24579238,vue-devtools,https://github.com/vuejs/vue-devtools,18976,315,3009,2014-09-29T03:52:07Z,2020-12-15T22:54:33Z,2020-12-17T01:48:15Z,YES
624,77144337,faas,https://github.com/openfaas/faas,18949,68,1565,2016-12-22T12:51:39Z,2020-12-16T22:35:41Z,2020-12-17T01:08:24Z,YES
625,4793392,sqlmap,https://github.com/sqlmapproject/sqlmap,18927,48,4107,2012-06-26T09:52:15Z,2020-12-10T22:05:27Z,2020-12-17T00:45:31Z,YES
626,32538871,gson,https://github.com/google/gson,18927,622,3664,2015-03-19T18:21:20Z,2020-12-11T21:03:16Z,2020-12-16T13:48:59Z,YES
627,44998092,Aerial,https://github.com/JohnCoates/Aerial,18918,32,979,2015-10-26T21:21:31Z,2020-12-11T16:55:04Z,2020-12-16T21:23:45Z,YES
628,4307108,nsq,https://github.com/nsqio/nsq,18914,58,2467,2012-05-12T14:37:08Z,2020-12-07T14:45:12Z,2020-12-16T14:45:49Z,YES
629,30215630,kit,https://github.com/go-kit/kit,18890,72,1956,2015-02-03T00:01:19Z,2020-11-30T02:00:38Z,2020-12-17T01:57:44Z,YES
630,125266328,black,https://github.com/psf/black,18865,373,1197,2018-03-14T19:54:45Z,2020-12-15T18:47:58Z,2020-12-17T01:34:57Z,YES
633,569041,curl,https://github.com/curl/curl,18832,50,4101,2010-03-18T22:32:22Z,2020-12-16T22:38:38Z,2020-12-16T22:38:45Z,YES
634,3390243,servo,https://github.com/servo/servo,18808,3322,2508,2012-02-08T19:07:25Z,2020-12-17T01:20:23Z,2020-12-17T01:02:02Z,YES
635,30794868,plyr,https://github.com/sampotts/plyr,18801,545,2213,2015-02-14T11:33:07Z,2020-12-16T10:03:13Z,2020-12-17T01:11:03Z,YES
636,31288958,vault,https://github.com/hashicorp/vault,18763,900,2734,2015-02-25T00:15:59Z,2020-12-16T23:46:18Z,2020-12-16T22:44:06Z,YES
637,31504491,echo,https://github.com/labstack/echo,18745,52,1676,2015-03-01T17:43:01Z,2020-12-17T00:20:34Z,2020-12-17T01:11:37Z,YES
638,15480067,react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,18742,121,2983,2013-12-27T19:06:07Z,2020-12-17T01:13:39Z,2020-12-17T01:01:54Z,YES
639,115720575,immer,https://github.com/immerjs/immer,18741,22,511,2017-12-29T12:25:47Z,2020-12-16T11:26:26Z,2020-12-16T23:01:19Z,YES
640,18477927,nightmare,https://github.com/segmentio/nightmare,18718,180,1129,2014-04-05T22:19:51Z,2020-12-11T04:58:21Z,2020-12-16T16:57:13Z,YES
642,221981891,playwright,https://github.com/microsoft/playwright,18700,156,744,2019-11-15T18:32:42Z,2020-12-17T00:22:51Z,2020-12-17T01:57:31Z,YES
643,1554093,iTerm2-Color-Schemes,https://github.com/mbadolato/iTerm2-Color-Schemes,18636,19,5259,2011-04-01T04:01:46Z,2020-12-09T00:11:36Z,2020-12-16T20:02:37Z,YES
645,43723161,helm,https://github.com/helm/helm,18580,463,5469,2015-10-06T01:07:32Z,2020-12-16T21:20:42Z,2020-12-16T20:54:37Z,YES
647,26820798,ava,https://github.com/avajs/ava,18534,90,1315,2014-11-18T17:20:26Z,2020-12-16T08:47:38Z,2020-12-16T20:43:29Z,YES
648,18511024,web-starter-kit,https://github.com/google/web-starter-kit,18513,79,3189,2014-04-07T08:45:18Z,2020-12-13T01:21:26Z,2020-12-16T04:59:49Z,YES
649,69798748,js-stack-from-scratch,https://github.com/verekia/js-stack-from-scratch,18491,49,1892,2016-10-02T13:31:23Z,2020-07-29T17:38:36Z,2020-12-17T00:39:05Z,YES
651,57167764,xi-editor,https://github.com/xi-editor/xi-editor,18484,144,670,2016-04-26T23:03:23Z,2020-12-12T12:32:23Z,2020-12-17T01:40:33Z,YES
652,12226786,sharp,https://github.com/lovell/sharp,18452,109,926,2013-08-19T20:24:24Z,2020-12-09T15:01:21Z,2020-12-16T21:47:21Z,YES
653,16722900,ipfs,https://github.com/ipfs/ipfs,18420,0,1233,2014-02-11T07:28:24Z,2020-12-03T05:27:30Z,2020-12-17T01:41:45Z,YES
655,26102180,material-dialogs,https://github.com/afollestad/material-dialogs,18390,74,3082,2014-11-03T03:21:42Z,2020-12-12T23:02:53Z,2020-12-16T08:43:34Z,YES
656,3428345,fastclick,https://github.com/ftlabs/fastclick,18383,291,3278,2012-02-13T08:38:00Z,2020-04-08T15:35:36Z,2020-12-16T16:58:54Z,YES
657,82729529,python-fire,https://github.com/google/python-fire,18365,85,1107,2017-02-21T21:35:07Z,2020-12-16T21:59:17Z,2020-12-16T21:59:21Z,YES
658,6934395,rocksdb,https://github.com/facebook/rocksdb,18344,595,4164,2012-11-30T06:16:18Z,2020-12-17T00:35:56Z,2020-12-17T01:53:38Z,YES
659,5101141,jq,https://github.com/stedolan/jq,18325,648,1084,2012-07-18T19:57:25Z,2020-12-16T08:02:38Z,2020-12-17T00:14:58Z,YES
660,2540368,passport,https://github.com/jaredhanson/passport,18262,357,1070,2011-10-08T22:38:32Z,2020-12-11T19:04:21Z,2020-12-16T14:17:57Z,YES
661,14003349,localForage,https://github.com/localForage/localForage,18219,199,1061,2013-10-31T00:10:06Z,2020-12-07T13:43:55Z,2020-12-17T00:11:51Z,YES
662,79527893,hyperapp,https://github.com/jorgebucaran/hyperapp,18215,23,809,2017-01-20T05:20:21Z,2020-12-07T07:37:17Z,2020-12-16T23:07:07Z,YES
663,1376664,monolog,https://github.com/Seldaek/monolog,18193,10,1713,2011-02-17T02:07:15Z,2020-12-15T22:21:45Z,2020-12-16T19:10:25Z,YES
665,134017286,lazygit,https://github.com/jesseduffield/lazygit,18153,123,664,2018-05-19T00:53:06Z,2020-11-29T01:52:34Z,2020-12-17T00:24:26Z,YES
666,163387337,seata,https://github.com/seata/seata,18148,492,5341,2018-12-28T08:37:22Z,2020-12-16T15:31:01Z,2020-12-17T01:45:57Z,YES
669,2234102,CodeIgniter,https://github.com/bcit-ci/CodeIgniter,18086,116,7860,2011-08-19T13:34:00Z,2020-12-14T11:57:48Z,2020-12-16T11:13:56Z,YES
670,50603846,parse-server,https://github.com/parse-community/parse-server,18073,122,4416,2016-01-28T18:29:14Z,2020-12-17T00:41:28Z,2020-12-16T23:46:22Z,YES
672,128237146,vuepress,https://github.com/vuejs/vuepress,18011,430,3626,2018-04-05T16:58:38Z,2020-12-16T09:19:05Z,2020-12-16T19:32:16Z,YES
673,1685764,Skeleton,https://github.com/dhg/Skeleton,18003,140,3060,2011-04-30T20:04:24Z,2020-12-02T18:50:38Z,2020-12-17T00:18:14Z,YES
674,23044617,popmotion,https://github.com/Popmotion/popmotion,17991,24,656,2014-08-17T16:23:07Z,2020-12-01T12:33:32Z,2020-12-16T23:32:07Z,YES
676,23689830,docker_practice,https://github.com/yeasy/docker_practice,17937,2,4848,2014-09-05T04:06:39Z,2020-12-11T14:02:56Z,2020-12-17T01:44:29Z,YES
677,162998479,sherlock,https://github.com/sherlock-project/sherlock,17935,61,1869,2018-12-24T14:30:48Z,2020-12-16T07:59:43Z,2020-12-17T02:00:03Z,YES
679,21938243,awesome-rust,https://github.com/rust-unofficial/awesome-rust,17898,36,1216,2014-07-17T10:45:10Z,2020-12-09T12:55:03Z,2020-12-16T23:28:25Z,YES
680,1234714,elixir,https://github.com/elixir-lang/elixir,17891,22,2590,2011-01-09T08:43:57Z,2020-12-16T14:59:17Z,2020-12-16T21:13:31Z,YES
682,11570469,Masonry,https://github.com/SnapKit/Masonry,17869,141,3128,2013-07-22T01:15:48Z,2020-11-03T04:14:48Z,2020-12-16T13:59:58Z,YES
684,37153337,react-native-web,https://github.com/necolas/react-native-web,17861,67,1494,2015-06-09T19:25:38Z,2020-12-16T13:26:03Z,2020-12-17T00:23:07Z,YES
686,21467110,spaCy,https://github.com/explosion/spaCy,17845,97,3187,2014-07-03T15:15:40Z,2020-12-16T23:21:18Z,2020-12-16T20:51:07Z,YES
687,5373551,libgdx,https://github.com/libgdx/libgdx,17820,194,6091,2012-08-10T19:34:38Z,2020-12-17T01:03:32Z,2020-12-16T19:16:52Z,YES
688,13926404,redash,https://github.com/getredash/redash,17814,569,3059,2013-10-28T13:19:39Z,2020-12-16T23:39:31Z,2020-12-17T00:43:25Z,YES
690,41717707,neural-style,https://github.com/jcjohnson/neural-style,17780,321,2741,2015-09-01T04:55:14Z,2018-02-23T01:21:20Z,2020-12-16T04:59:29Z,YES
691,10057936,picasso,https://github.com/square/picasso,17774,212,4007,2013-05-14T15:07:47Z,2020-11-02T17:08:54Z,2020-12-17T00:04:22Z,YES
692,13753636,generator-jhipster,https://github.com/jhipster/generator-jhipster,17751,75,3495,2013-10-21T20:07:22Z,2020-12-16T17:19:24Z,2020-12-17T01:50:40Z,YES
693,3623050,homebrew-cask,https://github.com/Homebrew/homebrew-cask,17727,53,8735,2012-03-05T02:05:17Z,2020-12-17T01:42:21Z,2020-12-17T01:42:36Z,YES
695,220809393,rich,https://github.com/willmcgugan/rich,17723,10,503,2019-11-10T15:28:09Z,2020-12-16T23:06:46Z,2020-12-17T02:02:43Z,YES
697,1213225,highlight.js,https://github.com/highlightjs/highlight.js,17653,74,2987,2011-01-01T23:47:21Z,2020-12-17T00:01:39Z,2020-12-17T01:17:33Z,YES
698,110446844,marktext,https://github.com/marktext/marktext,17630,438,1249,2017-11-12T16:05:25Z,2020-12-16T07:17:22Z,2020-12-16T23:52:05Z,YES
701,7874074,howler.js,https://github.com/goldfire/howler.js,17611,250,1836,2013-01-28T16:47:12Z,2020-11-10T09:54:55Z,2020-12-16T22:56:48Z,YES
703,11061773,eslint,https://github.com/eslint/eslint,17588,142,3122,2013-06-29T23:59:48Z,2020-12-16T06:31:08Z,2020-12-17T01:03:51Z,YES
705,154950925,react-use,https://github.com/streamich/react-use,17551,293,1221,2018-10-27T10:16:05Z,2020-12-16T20:48:55Z,2020-12-17T01:20:08Z,YES
706,53658802,weex,https://github.com/alibaba/weex,17550,552,2139,2016-03-11T10:18:11Z,2017-10-19T08:10:52Z,2020-12-16T21:14:27Z,YES
708,96246170,apollo,https://github.com/ApolloAuto/apollo,17527,686,6762,2017-07-04T19:03:31Z,2020-12-16T15:46:20Z,2020-12-16T23:35:57Z,YES
712,15116946,vue-router,https://github.com/vuejs/vue-router,17486,111,4766,2013-12-11T19:37:46Z,2020-12-16T11:14:43Z,2020-12-17T01:48:47Z,YES
713,712530,fabric.js,https://github.com/fabricjs/fabric.js,17472,229,2623,2010-06-09T22:24:38Z,2020-12-16T18:03:31Z,2020-12-17T02:01:27Z,YES
714,38366638,reselect,https://github.com/reduxjs/reselect,17470,103,629,2015-07-01T11:06:45Z,2020-10-24T22:21:28Z,2020-12-16T23:59:41Z,YES
716,22394357,osquery,https://github.com/osquery/osquery,17441,436,2086,2014-07-29T20:27:33Z,2020-12-16T20:26:16Z,2020-12-17T00:25:06Z,YES
717,1800198,idiomatic.js,https://github.com/rwaldron/idiomatic.js,17414,55,2419,2011-05-25T17:48:59Z,2020-11-27T09:06:54Z,2020-12-16T18:04:00Z,YES
718,8986773,stackedit,https://github.com/benweet/stackedit,17406,603,2430,2013-03-24T13:46:06Z,2020-07-20T09:27:15Z,2020-12-16T17:37:00Z,YES
721,5084750,PhotoView,https://github.com/chrisbanes/PhotoView,17348,163,3788,2012-07-17T16:39:00Z,2020-09-09T22:30:59Z,2020-12-17T01:22:56Z,YES
724,2909429,glances,https://github.com/nicolargo/glances,17306,189,1131,2011-12-04T08:49:15Z,2020-12-13T21:21:03Z,2020-12-17T00:50:37Z,YES
726,321278,npm,https://github.com/npm/npm,17233,2167,3204,2009-09-29T17:21:24Z,2020-08-07T14:31:21Z,2020-12-15T18:16:55Z,YES
727,53266139,Boostnote,https://github.com/BoostIO/Boostnote,17215,468,1543,2016-03-06T17:06:07Z,2020-12-14T18:56:13Z,2020-12-16T16:57:46Z,YES
728,65233633,pkg,https://github.com/vercel/pkg,17163,572,694,2016-08-08T19:41:59Z,2020-12-14T23:20:32Z,2020-12-17T00:54:13Z,YES
729,44662669,dbeaver,https://github.com/dbeaver/dbeaver,17139,1217,1538,2015-10-21T08:26:28Z,2020-12-16T21:10:39Z,2020-12-17T02:02:03Z,YES
731,20541795,SnapKit,https://github.com/SnapKit/SnapKit,17129,90,1688,2014-06-05T21:13:40Z,2020-12-07T17:09:54Z,2020-12-17T01:24:32Z,YES
733,43695474,quasar,https://github.com/quasarframework/quasar,17072,266,2013,2015-10-05T15:45:36Z,2020-12-17T01:48:10Z,2020-12-17T01:48:14Z,YES
735,71939872,blueprint,https://github.com/palantir/blueprint,17057,540,1775,2016-10-25T21:17:50Z,2020-12-17T00:29:28Z,2020-12-17T01:26:46Z,YES
736,38307428,graphql-js,https://github.com/graphql/graphql-js,17033,164,1714,2015-06-30T12:16:50Z,2020-12-16T17:47:31Z,2020-12-16T20:23:27Z,YES
737,22046023,flux,https://github.com/facebook/flux,16942,10,3636,2014-07-20T23:33:08Z,2020-12-15T02:02:08Z,2020-12-17T01:41:33Z,YES
738,46918116,CNTK,https://github.com/microsoft/CNTK,16934,829,4408,2015-11-26T09:52:06Z,2020-09-08T19:40:44Z,2020-12-16T18:55:36Z,YES
739,20818126,ExoPlayer,https://github.com/google/ExoPlayer,16922,464,5027,2014-06-13T21:19:18Z,2020-12-17T00:26:55Z,2020-12-17T00:24:04Z,YES
740,16089035,wekan,https://github.com/wekan/wekan,16912,631,2522,2014-01-21T01:26:28Z,2020-12-16T21:41:52Z,2020-12-16T21:41:49Z,YES
742,18611173,velocity,https://github.com/julianshapiro/velocity,16887,37,1595,2014-04-09T20:02:38Z,2020-10-24T07:45:51Z,2020-12-16T15:53:18Z,YES
743,69164196,prisma1,https://github.com/prisma/prisma1,16880,600,954,2016-09-25T12:54:40Z,2020-12-11T10:15:05Z,2020-12-16T16:48:30Z,YES
747,448045,phpunit,https://github.com/sebastianbergmann/phpunit,16847,123,1948,2009-12-24T13:16:23Z,2020-12-14T13:29:21Z,2020-12-16T19:10:27Z,YES
752,455600,hhvm,https://github.com/facebook/hhvm,16794,624,2918,2010-01-02T01:17:06Z,2020-12-17T01:22:50Z,2020-12-17T01:22:58Z,YES
753,32531480,js-cookie,https://github.com/js-cookie/js-cookie,16792,4,1906,2015-03-19T15:57:47Z,2020-10-04T16:51:20Z,2020-12-16T14:31:16Z,YES
754,118858739,hacker-laws,https://github.com/dwmkerr/hacker-laws,16789,105,1033,2018-01-25T03:46:34Z,2020-12-10T05:01:29Z,2020-12-17T00:44:01Z,YES
756,2862290,Android-Universal-Image-Loader,https://github.com/nostra13/Android-Universal-Image-Loader,16769,437,6290,2011-11-27T18:48:23Z,2020-04-06T21:07:32Z,2020-12-16T05:09:45Z,YES
757,1413492,jquery-pjax,https://github.com/defunkt/jquery-pjax,16738,92,2103,2011-02-26T02:44:18Z,2019-12-20T00:54:40Z,2020-12-15T10:11:31Z,YES
760,59239347,portainer,https://github.com/portainer/portainer,16730,780,1559,2016-05-19T20:15:28Z,2020-12-17T00:33:46Z,2020-12-17T01:53:11Z,YES
761,38380854,dnSpy,https://github.com/dnSpy/dnSpy,16728,185,2645,2015-07-01T16:05:10Z,2020-12-07T22:00:34Z,2020-12-16T18:48:59Z,YES
762,69495170,fastify,https://github.com/fastify/fastify,16711,69,1225,2016-09-28T19:10:14Z,2020-12-16T15:52:26Z,2020-12-17T01:48:42Z,YES
763,36804486,tqdm,https://github.com/tqdm/tqdm,16698,271,865,2015-06-03T13:13:14Z,2020-12-15T13:47:47Z,2020-12-17T01:15:50Z,YES
764,13628513,logrus,https://github.com/sirupsen/logrus,16693,115,1831,2013-10-16T19:08:55Z,2020-12-15T23:33:24Z,2020-12-16T19:15:23Z,YES
766,21399598,material,https://github.com/angular/material,16647,278,3573,2014-07-01T19:20:06Z,2020-12-16T21:09:08Z,2020-12-16T21:35:10Z,YES
768,4008931,hosts,https://github.com/StevenBlack/hosts,16605,36,1492,2012-04-12T20:22:50Z,2020-12-14T16:27:57Z,2020-12-17T01:11:10Z,YES
771,11507163,uikit,https://github.com/uikit/uikit,16501,681,2247,2013-07-18T16:00:26Z,2020-12-16T18:40:20Z,2020-12-16T18:40:32Z,YES
772,1206546,winston,https://github.com/winstonjs/winston,16496,349,1480,2010-12-29T18:49:51Z,2020-11-19T11:33:36Z,2020-12-16T16:25:55Z,YES
774,527644,less.js,https://github.com/less/less.js,16474,145,3459,2010-02-20T17:25:38Z,2020-12-12T22:30:45Z,2020-12-17T00:05:40Z,YES
776,35810174,electron-react-boilerplate,https://github.com/electron-react-boilerplate/electron-react-boilerplate,16454,39,2667,2015-05-18T09:54:57Z,2020-12-11T19:33:52Z,2020-12-17T01:57:57Z,YES
777,14812739,libuv,https://github.com/libuv/libuv,16434,155,2645,2013-11-30T00:29:56Z,2020-12-15T22:54:41Z,2020-12-17T00:43:35Z,YES
778,31533997,fresco,https://github.com/facebook/fresco,16417,141,3753,2015-03-02T09:58:04Z,2020-12-16T16:54:10Z,2020-12-16T16:54:19Z,YES
779,184460,celery,https://github.com/celery/celery,16379,487,3908,2009-04-24T11:31:24Z,2020-12-16T15:37:14Z,2020-12-17T01:59:09Z,YES
781,27388642,homebridge,https://github.com/homebridge/homebridge,16345,11,1734,2014-12-01T16:37:39Z,2020-12-16T22:51:49Z,2020-12-17T00:53:51Z,YES
782,54994103,popper-core,https://github.com/popperjs/popper-core,16344,21,1126,2016-03-29T17:00:47Z,2020-12-14T18:43:33Z,2020-12-17T01:25:13Z,YES
783,174038031,react-hook-form,https://github.com/react-hook-form/react-hook-form,16335,11,750,2019-03-05T23:47:10Z,2020-12-16T10:26:24Z,2020-12-17T00:29:26Z,YES
785,5133949,swoole-src,https://github.com/swoole/swoole-src,16318,45,3102,2012-07-21T13:49:59Z,2020-12-16T13:37:25Z,2020-12-16T13:36:59Z,YES
788,20787122,postgrest,https://github.com/PostgREST/postgrest,16289,120,752,2014-06-13T00:23:00Z,2020-12-14T10:00:18Z,2020-12-17T01:48:10Z,YES
789,58034548,flexbox-layout,https://github.com/google/flexbox-layout,16276,85,1708,2016-05-04T08:11:22Z,2020-09-21T04:13:25Z,2020-12-16T17:33:54Z,YES
790,59114705,cleave.js,https://github.com/nosir/cleave.js,16270,144,1453,2016-05-18T12:45:03Z,2020-12-10T17:22:04Z,2020-12-16T22:09:41Z,YES
791,29112049,ZeroNet,https://github.com/HelloZeroNet/ZeroNet,16260,695,2081,2015-01-12T00:41:38Z,2020-12-14T00:40:46Z,2020-12-16T22:28:24Z,YES
792,5830987,joi,https://github.com/sideway/joi,16257,46,1340,2012-09-16T16:38:06Z,2020-12-04T10:44:55Z,2020-12-16T11:21:17Z,YES
795,77213120,terminus,https://github.com/Eugeny/terminus,16223,444,747,2016-12-23T09:06:10Z,2020-12-15T04:23:21Z,2020-12-17T00:47:17Z,YES
796,8297888,typeahead.js,https://github.com/twitter/typeahead.js,16211,508,3261,2013-02-19T19:45:01Z,2020-12-16T03:22:59Z,2020-12-16T16:42:26Z,YES
800,70104825,eShopOnContainers,https://github.com/dotnet-architecture/eShopOnContainers,16119,56,6784,2016-10-05T22:35:23Z,2020-12-16T14:37:38Z,2020-12-17T02:02:51Z,YES
803,58157629,magenta,https://github.com/magenta/magenta,16071,286,3283,2016-05-05T20:10:40Z,2020-12-03T14:10:02Z,2020-12-16T15:49:32Z,YES
804,74260508,docsify,https://github.com/docsifyjs/docsify,16048,146,3872,2016-11-20T07:55:43Z,2020-12-15T11:18:02Z,2020-12-17T01:03:36Z,YES
805,805461,mysql,https://github.com/mysqljs/mysql,16043,182,2240,2010-07-29T14:58:13Z,2020-12-04T11:50:12Z,2020-12-16T14:43:10Z,YES
809,4524181,folly,https://github.com/facebook/folly,16014,289,3761,2012-06-01T20:49:04Z,2020-12-16T21:53:26Z,2020-12-16T21:53:34Z,YES
810,12080551,vegeta,https://github.com/tsenart/vegeta,16008,61,1013,2013-08-13T11:45:21Z,2020-11-23T13:54:39Z,2020-12-16T21:14:45Z,YES
813,16072585,phoenix,https://github.com/phoenixframework/phoenix,15984,30,2123,2014-01-20T14:14:11Z,2020-12-16T16:49:23Z,2020-12-17T01:28:24Z,YES
814,4279682,fish-shell,https://github.com/fish-shell/fish-shell,15982,437,1363,2012-05-10T03:00:55Z,2020-12-16T16:39:02Z,2020-12-16T23:04:56Z,YES
